"Id. autor","Apellidos","Nombres","Sexo","Año de nacimiento","Año de muerte","Disciplina","Enlaces","Fuentes"
"8983","Calcagno","Andrés","H","1881","1950","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8724","Calcumil","Luisa","M","1950","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8725","Calderón","Eloísa","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8904","Calí","Américo","H","1910","1982","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8726","Califa","Ángel Jorge","H","1955","","Escritura","https://es.wikipedia.org/wiki/Oche_Califa","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8727","Calle","Leandro Manuel","H","1969","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8728","Calmels","Daniel","H","1950","","Escritura","https://es.wikipedia.org/wiki/Daniel_Calmels","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8905","Calveiro","Pilar","M","1953","","Escritura","https://es.wikipedia.org/wiki/Pilar_Calveiro; http://www.fundacionkonex.com.ar/b4660-pilar_calveiro","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8906","Calvetti","Jorge","H","1916","2002","Escritura","","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8907","Calveyra","Arnaldo","H","1929","2015","Escritura","https://es.wikipedia.org/wiki/Arnaldo_Calveyra; http://www.fundacionkonex.com.ar/b4646-arnaldo_calveyra","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8908","Calvo","Rubén","H","1955","","Escritura, Fotografía","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8984","Calvo","Nicolás A.","H","1817","1893","Escritura","https://es.wikipedia.org/wiki/Nicol%C3%A1s_Calvo","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8729","Calvo","Laura","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8730","Calvo","Luis Raúl","H","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8985","Calzadilla","Santiago","H","1806","1896","Escritura","https://es.wikipedia.org/wiki/Santiago_Calzadilla","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9434","Camaña","Juan L.","H","1800","1878","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"8731","Camarasa","Jorge","H","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8732","Camasta","Analía Beatriz","M","1974","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8733","Camaüer","Solange","M","1965","","Escritura","https://es.wikipedia.org/wiki/Solange_Cama%C3%BCer","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8986","Cambaceres","Eugenio","H","1843","1889","Escritura","https://es.wikipedia.org/wiki/Eugenio_Cambaceres","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8987","Camino","Miguel A.","H","1877","1944","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8909","Campanella","Hebe","M","1925","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8734","Campoamor","María José","M","1946","","Escritura, Artes escénicas, Audiovisual","http://www.imdb.com/name/nm0133144/","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8735","Cámpora","Alicia","M","1953","2008","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8910","Campos","Martín","H","1929","1996","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8990","Campos Urquiza","Luis María","H","1874","1963","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8736","Camps","Sibila","M","1951","","Escritura","https://es.wikipedia.org/wiki/Sibila_Camps","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8911","Camurati","Mireya","M","1934","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8912","Canal Feijóo","Bernardo","H","1897","1982","Escritura","https://es.wikipedia.org/wiki/Bernardo_Canal_Feij%C3%B3o","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8913","Canaparo","Claudio","H","1962","","Escritura","https://en.wikipedia.org/wiki/Claudio_Canaparo","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8741","Cañas","Nélida","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8991","Canata","Julio S.","H","1883","1913","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9644","Cañazares","Mario","H","1932","","Audiovisual","http://www.cinenacional.com/persona/mario-canazares","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8914","Cancela","Arturo","H","1892","1957","Escritura","https://es.wikipedia.org/wiki/Arturo_Cancela","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8992","Cané","Miguel Toribio","H","1812","1862","Escritura","https://es.wikipedia.org/wiki/Miguel_Can%C3%A9_%28padre%29","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8993","Cané","Miguel","H","1851","1905","Escritura","https://es.wikipedia.org/wiki/Miguel_Can%C3%A9","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8915","Cané","Luis Cóndor Malmierca","H","1897","1957","Escritura","https://es.wikipedia.org/wiki/Luis_Can%C3%A9","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8738","Canevaro","María Teresa","M","1941","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8916","Cangi","Adrián","H","1965","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8739","Cano","Luis","H","1966","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8917","Cano","María Fernanda","M","1965","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8994","Canter","Juan","H","1860","1924","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8995","Cantilo","Gabriel","H","1859","1895","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8996","Cantilo","José Luis","H","1871","1944","Escritura","https://es.wikipedia.org/wiki/Jos%C3%A9_Luis_Cantilo","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8997","Cantilo","José María","H","1877","1953","Escritura","https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Cantilo","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8998","Cantilo","José María","H","1816","1872","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8918","Canto","Estela","M","1916","1994","Escritura","https://es.wikipedia.org/wiki/Estela_Canto","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8740","Cantoni","César","H","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8919","Canzani","Ariel","H","1928","1983","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8742","Capacci","Graciela Mabel","M","1954","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8743","Capalbo","Daniel","H","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8920","Capanna","Pablo","H","1939","","Escritura","https://es.wikipedia.org/wiki/Pablo_Capanna; http://www.fundacionkonex.org/b2218-pablo_capanna","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8744","Caparrós","Martín ","H","1957","","Escritura","https://es.wikipedia.org/wiki/Mart%C3%ADn_Caparr%C3%B3s; http://www.fundacionkonex.com.ar/b2649-mart%C3%ADn_caparr%C3%B3s","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9117","Capdevila","Arturo","H","1889","1967","Escritura","","Diccionario de autores latinoamericanos. 2001"
"8745","Cappa","Bernardo","H","1969","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9446","Caraffa","Emilio","H","1862","1939","Artes visuales","https://es.wikipedia.org/wiki/Emilio_Caraffa","23 pintores de la Argentina. 1810-1900. 1978"
"8921","Caravario","Alejandro","H","1963","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8746","Cardoso","Julio","H","1956","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8999","Cardozo","Aníbal","H","1862","1946","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8747","Careggio","Mercedes","M","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8922","Carella","Tulio","H","1912","1979","Escritura","https://es.wikipedia.org/wiki/Tulio_Carella; http://www.imdb.com/name/nm1010828/; http://www.cinenacional.com/persona/tulio-carella","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8923","Carey","Bernardo","H","1934","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8748","Cariello","Graciela","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8749","Carletti","Eduardo","H","1951","","Escritura","https://es.wikipedia.org/wiki/Eduardo_J._Carletti","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8924","Carlino","Alfredo","H","1932","","Escritura, Artes escénicas","https://es.wikipedia.org/wiki/Alfredo_Carlino","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8925","Carlino","Carlos","H","1910","1981","Escritura, Artes escénicas","https://es.wikipedia.org/wiki/Carlos_Carlino","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8750","Carmona","Lucía","M","1946","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9000","Carnelli","María Luisa","H","1898","1987","Escritura, Música","https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Carnelli","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8751","Carnelli Despósito","María Cristina","M","1947","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8926","Carnevale","Jorge","H","1938","2015","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9001","Caronti","Luis C.","H","1858","1917","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8927","Cárpena","Mario Elías","H","1897","1988","Escritura, Artes visuales","http://www.fundacionkonex.com.ar/b1633-mario_el%C3%ADas_c%C3%A1rpena","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9002","Carranza","Adolfo Pedro","H","1857","1914","Escritura","https://es.wikipedia.org/wiki/Adolfo_Carranza","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9003","Carranza","Ángel Justiniano","H","1834","1899","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9004","Carranza","Arturo B.","H","1868","1946","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8752","Carranza","Gonzalo","H","1965","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9005","Carranza Mármol","Ángel G.","H","1852","1919","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9006","Carrasco","Eudoro","H","1824","1881","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9007","Carrasco","Ricardo","H","1889","1958","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8928","Cárrega","Hemilce","M","1928","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8753","Carrera","Arturo","H","1948","","Escritura","https://es.wikipedia.org/wiki/Arturo_Carrera","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8754","Carrera","Clara","M","1950","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9646","Carreras","Enrique","H","1925","1995","Audiovisual","https://es.wikipedia.org/wiki/Enrique_Carreras; http://www.cinenacional.com/persona/enrique-carreras; http://www.imdb.com/name/nm0140241/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8755","Carreras","Julio","H","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8929","Carricaburo","Norma","M","1943","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9118","Carriego","Evaristo Francisco Estanislao","H","1883","1912","Escritura","","Diccionario de autores latinoamericanos. 2001"
"8756","Carrique","Carlos","H","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8930","Carrizo","Juan Alfonso","H","1895","1957","Escritura","https://es.wikipedia.org/wiki/Juan_Alfonso_Carrizo","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8757","Carrizo","Alejandro","H","1959","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9008","Caruso","Juan Andrés","H","1890","1931","Escritura, Música","http://www.todotango.com/creadores/ficha/298/Juan-Andres-Caruso/","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
